game_id,home_players,away_players,result
21100456,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chris Paul']","['Richard Jefferson', 'Tim Duncan', 'DeJuan Blair', 'Danny Green', 'Tony Parker']",0
21100441,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chris Paul']","['Chris Singleton', 'Trevor Booker', 'JaVale McGee', 'Nick Young', 'John Wall']",1
21100418,"['Shawn Marion', 'Dirk Nowitzki', 'Brendan Haywood', 'Vince Carter', 'Jason Kidd']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chris Paul']",1
21100400,"['Corey Maggette', 'Boris Diaw', 'Bismack Biyombo', 'Reggie Williams', 'Kemba Walker']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chris Paul']",0
21100389,"['Andre Iguodala', 'Elton Brand', 'Nikola Vucevic', 'Jodie Meeks', 'Jrue Holiday']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chris Paul']",0
21100377,"['Omri Casspi', 'Antawn Jamison', 'Anderson Varejao', 'Daniel Gibson', 'Ramon Sessions']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chris Paul']",1
21100359,"['Hedo Turkoglu', 'Ryan Anderson', 'Dwight Howard', 'Jason Richardson', 'Jameer Nelson']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']",0
21100342,"['Rashard Lewis', 'Trevor Booker', 'JaVale McGee', 'Nick Young', 'John Wall']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']",0
21100330,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']","['Danilo Gallinari', 'Nene', 'Timofey Mozgov', 'Arron Afflalo', 'Ty Lawson']",0
21100325,"['Josh Howard', 'Paul Millsap', 'Al Jefferson', 'Gordon Hayward', 'Devin Harris']","['Ryan Gomes', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']",0
21100307,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']","['Kevin Durant', 'Serge Ibaka', 'Kendrick Perkins', 'James Harden', 'Russell Westbrook']",1
21100298,"['Danilo Gallinari', 'Nene', 'Timofey Mozgov', 'Arron Afflalo', 'Andre Miller']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']",0
21100271,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']","['Rudy Gay', 'Marreese Speights', 'Marc Gasol', 'Tony Allen', 'Mike Conley']",1
21100238,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chauncey Billups']","['James Johnson', 'Ed Davis', 'Amir Johnson', 'DeMar DeRozan', 'Jose Calderon']",1
21100225,"['Ryan Gomes', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chauncey Billups']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Luke Ridnour', 'Ricky Rubio']",0
21100212,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chauncey Billups']","['Dirk Nowitzki', 'Shawn Marion', 'Brendan Haywood', 'Delonte West', 'Jason Kidd']",1
21100201,"['Gordon Hayward', 'Paul Millsap', 'Al Jefferson', 'Raja Bell', 'Devin Harris']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chauncey Billups']",1
21100191,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Randy Foye', 'Chauncey Billups']","['DeShawn Stevenson', 'Kris Humphries', 'Mehmet Okur', 'MarShon Brooks', 'Deron Williams']",1
21100153,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']","['LeBron James', 'Chris Bosh', 'Joel Anthony', 'Dwyane Wade', 'Mario Chalmers']",1
21100118,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']","['Stephen Jackson', 'Ersan Ilyasova', 'Drew Gooden', 'Carlos Delfino', 'Brandon Jennings']",1
21100093,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']","['Chase Budinger', 'Luis Scola', 'Jordan Hill', 'Kevin Martin', 'Kyle Lowry']",1
21100049,"['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Mo Williams', 'Chris Paul']","['Luol Deng', 'Carlos Boozer', 'Joakim Noah', 'Richard Hamilton', 'Derrick Rose']",0
21100029,"['Richard Jefferson', 'Tim Duncan', 'DeJuan Blair', 'Manu Ginobili', 'Tony Parker']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']",1
21100005,"['Dorell Wright', 'David Lee', 'Andris Biedrins', 'Monta Ellis', 'Stephen Curry']","['Caron Butler', 'Blake Griffin', 'DeAndre Jordan', 'Chauncey Billups', 'Chris Paul']",0
21100987,"['Wesley Johnson', 'Anthony Randolph', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']","['Danilo Gallinari', 'Kenneth Faried', 'Kosta Koufos', 'Arron Afflalo', 'Ty Lawson']",0
21100957,"['Wesley Johnson', 'Anthony Randolph', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']","['Richard Jefferson', 'Jeremy Tyler', 'Mickell Gladness', 'Klay Thompson', 'Charles Jenkins']",0
21100933,"['Tayshaun Prince', 'Jason Maxiell', 'Greg Monroe', 'Rodney Stuckey', 'Brandon Knight']","['Wesley Johnson', 'Anthony Randolph', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']",0
21100916,"['Wesley Johnson', 'Anthony Randolph', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']","['Rudy Gay', 'Marreese Speights', 'Marc Gasol', 'Tony Allen', 'Mike Conley']",0
21100890,"['Wesley Johnson', 'Derrick Williams', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']","['Kevin Durant', 'Serge Ibaka', 'Kendrick Perkins', 'Thabo Sefolosha', 'Russell Westbrook']",0
21100867,"['Danilo Gallinari', 'Kenneth Faried', 'Kosta Koufos', 'Arron Afflalo', 'Ty Lawson']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']",1
21100848,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']","['Jared Dudley', 'Channing Frye', 'Marcin Gortat', 'Shannon Brown', 'Steve Nash']",0
21100830,"['Trevor Ariza', 'Jason Smith', 'Chris Kaman', 'Eric Gordon', 'Greivis Vasquez']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']",1
21100806,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'J.J. Barea']","['Dorell Wright', 'David Lee', 'Jeremy Tyler', 'Klay Thompson', 'Charles Jenkins']",0
21100789,"['Tyreke Evans', 'Jason Thompson', 'DeMarcus Cousins', 'Marcus Thornton', 'Isaiah Thomas']","['Wesley Johnson', 'Kevin Love', 'Brad Miller', 'Martell Webster', 'Luke Ridnour']",1
21100765,"['Wesley Johnson', 'Derrick Williams', 'Kevin Love', 'Martell Webster', 'Luke Ridnour']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']",0
21100745,"['Corey Maggette', 'DJ White', 'Bismack Biyombo', 'Gerald Henderson', 'D.J. Augustin']","['Wesley Johnson', 'Derrick Williams', 'Kevin Love', 'Martell Webster', 'Luke Ridnour']",0
21100738,"['Rudy Gay', 'Dante Cunningham', 'Marreese Speights', 'Tony Allen', 'Mike Conley']","['Wesley Johnson', 'Derrick Williams', 'Kevin Love', 'Martell Webster', 'Luke Ridnour']",1
21100720,"['Wesley Johnson', 'Derrick Williams', 'Kevin Love', 'Martell Webster', 'Luke Ridnour']","['Wilson Chandler', 'Kenneth Faried', 'Timofey Mozgov', 'Corey Brewer', 'Ty Lawson']",1
21100706,"['Kevin Durant', 'Serge Ibaka', 'Kendrick Perkins', 'Thabo Sefolosha', 'Russell Westbrook']","['Wesley Johnson', 'Derrick Williams', 'Kevin Love', 'Martell Webster', 'Luke Ridnour']",1
21100690,"['Kawhi Leonard', 'Tim Duncan', 'DeJuan Blair', 'Danny Green', 'Tony Parker']","['Wesley Johnson', 'Derrick Williams', 'Kevin Love', 'Martell Webster', 'Luke Ridnour']",1
21100675,"['Dorell Wright', 'David Lee', 'Andris Biedrins', 'Klay Thompson', 'Nate Robinson']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'Luke Ridnour']",0
21100665,"['John Salmons', 'Jason Thompson', 'DeMarcus Cousins', 'Marcus Thornton', 'Isaiah Thomas']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Martell Webster', 'Luke Ridnour']",1
21100641,"['Josh Howard', 'Paul Millsap', 'Al Jefferson', 'Raja Bell', 'Devin Harris']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'Luke Ridnour']",1
21100616,"['Grant Hill', 'Channing Frye', 'Marcin Gortat', 'Jared Dudley', 'Steve Nash']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'Luke Ridnour']",0
21100600,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'Luke Ridnour']","['Trevor Ariza', 'Gustavo Ayon', 'Chris Kaman', 'Marco Belinelli', 'Jarrett Jack']",0
21100525,"['Grant Hill', 'Channing Frye', 'Marcin Gortat', 'Jared Dudley', 'Steve Nash']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']",1
21100495,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['Josh Howard', 'Paul Millsap', 'Al Jefferson', 'Gordon Hayward', 'Devin Harris']",1
21100476,"['Corey Brewer', 'Kenneth Faried', 'Timofey Mozgov', 'Arron Afflalo', 'Ty Lawson']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']",1
21100467,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['Andre Iguodala', 'Elton Brand', 'Lavoy Allen', 'Jodie Meeks', 'Jrue Holiday']",1
21100452,"['Chandler Parsons', 'Luis Scola', 'Samuel Dalembert', 'Kevin Martin', 'Kyle Lowry']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']",0
21100437,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['Corey Maggette', 'Boris Diaw', 'Bismack Biyombo', 'Reggie Williams', 'Kemba Walker']",1
21100415,"['Hedo Turkoglu', 'Ryan Anderson', 'Dwight Howard', 'Jason Richardson', 'Jameer Nelson']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Martell Webster', 'Ricky Rubio']",1
21100404,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['Henry Walker', 'Jared Jeffries', 'Tyson Chandler', 'Landry Fields', 'Jeremy Lin']",0
21100398,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['Shawn Marion', 'Dirk Nowitzki', 'Brendan Haywood', 'Vince Carter', 'Jason Kidd']",0
21100380,"['Rudy Gay', 'Marreese Speights', 'Marc Gasol', 'Quincy Pondexter', 'Mike Conley']","['Wesley Johnson', 'Derrick Williams', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']",1
21100371,"['Wesley Johnson', 'Derrick Williams', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['John Salmons', 'Jason Thompson', 'DeMarcus Cousins', 'Marcus Thornton', 'Tyreke Evans']",1
21100348,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['Chandler Parsons', 'Luis Scola', 'Samuel Dalembert', 'Kevin Martin', 'Kyle Lowry']",1
21100335,"['Shawne Williams', 'Kris Humphries', 'Shelden Williams', 'Anthony Morrow', 'Deron Williams']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Luke Ridnour', 'Ricky Rubio']",0
21100304,"['Chandler Parsons', 'Luis Scola', 'Samuel Dalembert', 'Kevin Martin', 'Kyle Lowry']","['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']",0
21100280,"['Wesley Johnson', 'Kevin Love', 'Nikola Pekovic', 'Luke Ridnour', 'Ricky Rubio']","['Richard Jefferson', 'Tim Duncan', 'DeJuan Blair', 'Kawhi Leonard', 'Tony Parker']",1
21100264,"['Shawn Marion', 'Lamar Odom', 'Brendan Haywood', 'Delonte West', 'Jason Kidd']","['Derrick Williams', 'Kevin Love', 'Darko Milicic', 'Wayne Ellington', 'Ricky Rubio']",0
21100248,"['Derrick Williams', 'Kevin Love', 'Darko Milicic', 'Luke Ridnour', 'Ricky Rubio']","['Chandler Parsons', 'Luis Scola', 'Samuel Dalembert', 'Kevin Martin', 'Kyle Lowry']",0
21100236,"['Gordon Hayward', 'Paul Millsap', 'Al Jefferson', 'Raja Bell', 'Devin Harris']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Luke Ridnour', 'Ricky Rubio']",1
21100210,"['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Luke Ridnour', 'Ricky Rubio']","['Tayshaun Prince', 'Ben Wallace', 'Greg Monroe', 'Ben Gordon', 'Brandon Knight']",1
21100193,"['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Luke Ridnour', 'Ricky Rubio']","['John Salmons', 'JJ Hickson', 'DeMarcus Cousins', 'Marcus Thornton', 'Tyreke Evans']",1
21100172,"['Marvin Williams', 'Josh Smith', 'Zaza Pachulia', 'Joe Johnson', 'Jeff Teague']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Luke Ridnour', 'Ricky Rubio']",1
21100163,"['DaJuan Summers', 'Chris Kaman', 'Emeka Okafor', 'Marco Belinelli', 'Jarrett Jack']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Ricky Rubio', 'Luke Ridnour']",0
21100138,"['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Wayne Ellington', 'Luke Ridnour']","['Luol Deng', 'Carlos Boozer', 'Joakim Noah', 'Ronnie Brewer', 'Derrick Rose']",0
21100126,"['Rasual Butler', 'Andrea Bargnani', 'Amir Johnson', 'DeMar DeRozan', 'Jose Calderon']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Wayne Ellington', 'Luke Ridnour']",1
21100120,"['Chris Singleton', 'Andray Blatche', 'JaVale McGee', 'Nick Young', 'John Wall']","['Wesley Johnson', 'Kevin Love', 'Darko Milicic', 'Wayne Ellington', 'Luke Ridnour']",0
21100106,"['Michael Beasley', 'Kevin Love', 'Darko Milicic', 'Wesley Johnson', 'Luke Ridnour']","['Omri Casspi', 'Antawn Jamison', 'Anderson Varejao', 'Anthony Parker', 'Kyrie Irving']",0
21100089,"['Michael Beasley', 'Kevin Love', 'Darko Milicic', 'Wesley Johnson', 'Luke Ridnour']","['Rudy Gay', 'Dante Cunningham', 'Marc Gasol', 'Tony Allen', 'Mike Conley']",0
21100072,"['Michael Beasley', 'Kevin Love', 'Darko Milicic', 'Wesley Johnson', 'Luke Ridnour']","['Richard Jefferson', 'Tim Duncan', 'DeJuan Blair', 'Manu Ginobili', 'Tony Parker']",1
21100061,"['Michael Beasley', 'Kevin Love', 'Darko Milicic', 'Wesley Johnson', 'Luke Ridnour']","['Shawn Marion', 'Dirk Nowitzki', 'Brendan Haywood', 'Delonte West', 'Jason Kidd']",1
21100045,"['Michael Beasley', 'Kevin Love', 'Darko Milicic', 'Wesley Johnson', 'Luke Ridnour']","['LeBron James', 'Chris Bosh', 'Joel Anthony', 'Dwyane Wade', 'Mario Chalmers']",0
21100020,"['Mike Dunleavy', 'Ersan Ilyasova', 'Andrew Bogut', 'Stephen Jackson', 'Brandon Jennings']","['Michael Beasley', 'Kevin Love', 'Darko Milicic', 'Wesley Johnson', 'Luke Ridnour']",1
21100011,"['Michael Beasley', 'Kevin Love', 'Darko Milicic', 'Wesley Johnson', 'Luke Ridnour']","['Kevin Durant', 'Serge Ibaka', 'Kendrick Perkins', 'Thabo Sefolosha', 'Russell Westbrook']",0
21100979,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']","['Tobias Harris', 'Jon Leuer', 'Ekpe Udoh', 'Shaun Livingston', 'Brandon Jennings']",1
21100967,"['Paul Pierce', 'Brandon Bass', 'Ryan Hollins', 'Sasha Pavlovic', 'Avery Bradley']","['Shane Battier', 'Udonis Haslem', 'Dexter Pittman', 'Mike Miller', 'Mario Chalmers']",1
21100938,"['Joe Johnson', 'Josh Smith', 'Jason Collins', 'Kirk Hinrich', 'Jeff Teague']","['Sasha Pavlovic', 'Brandon Bass', 'Greg Stiemsma', 'Keyon Dooling', 'Avery Bradley']",1
21100924,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Sasha Pavlovic', 'Avery Bradley']","['Jason Richardson', 'Ryan Anderson', 'Glen Davis', 'JJ Redick', 'Jameer Nelson']",1
21100915,"['Carmelo Anthony', 'Landry Fields', 'Tyson Chandler', 'Baron Davis', 'Iman Shumpert']","['Brandon Bass', 'Paul Pierce', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']",1
21100895,"['Derrick Brown', 'DJ White', 'Bismack Biyombo', 'Gerald Henderson', 'D.J. Augustin']","['Mickael Pietrus', 'Brandon Bass', 'Greg Stiemsma', 'Avery Bradley', 'Rajon Rondo']",0
21100888,"['DeShawn Stevenson', 'Kris Humphries', 'Shelden Williams', 'MarShon Brooks', 'Deron Williams']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']",0
21100874,"['Alan Anderson', 'Amir Johnson', 'Aaron Gray', 'DeMar DeRozan', 'Ben Uzoh']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']",1
21100860,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']","['Joe Johnson', 'Josh Smith', 'Zaza Pachulia', 'Kirk Hinrich', 'Jeff Teague']",1
21100853,"['LeBron James', 'Chris Bosh', 'Ronny Turiaf', 'Dwyane Wade', 'Mario Chalmers']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']",0
21100836,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']","['Andre Iguodala', 'Elton Brand', 'Spencer Hawes', 'Evan Turner', 'Jrue Holiday']",1
21100813,"['Luol Deng', 'Carlos Boozer', 'Joakim Noah', 'Richard Hamilton', 'C.J. Watson']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']",1
21100801,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']","['Kawhi Leonard', 'Tim Duncan', 'DeJuan Blair', 'Danny Green', 'Tony Parker']",0
21100778,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']","['LeBron James', 'Chris Bosh', 'Joel Anthony', 'Dwyane Wade', 'Mario Chalmers']",1
21100747,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']","['CJ Miles', 'Paul Millsap', 'Al Jefferson', 'Gordon Hayward', 'Devin Harris']",1
21100729,"['Corey Maggette', 'Tyrus Thomas', 'Bismack Biyombo', 'Gerald Henderson', 'D.J. Augustin']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']",0
21100721,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Avery Bradley', 'Rajon Rondo']","['Chris Singleton', 'Trevor Booker', 'Kevin Seraphin', 'Jordan Crawford', 'John Wall']",1
21100705,"['Andre Iguodala', 'Elton Brand', 'Spencer Hawes', 'Evan Turner', 'Jrue Holiday']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Mickael Pietrus', 'Rajon Rondo']",1
21100694,"['Carlos Delfino', 'Ersan Ilyasova', 'Drew Gooden', 'Monta Ellis', 'Brandon Jennings']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']",0
21100672,"['Joe Johnson', 'Josh Smith', 'Zaza Pachulia', 'Kirk Hinrich', 'Jeff Teague']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']",0
21100660,"['Danilo Gallinari', 'Kenneth Faried', 'Timofey Mozgov', 'Arron Afflalo', 'Ty Lawson']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']",1
21100651,"['John Salmons', 'Jason Thompson', 'DeMarcus Cousins', 'Marcus Thornton', 'Isaiah Thomas']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']",1
21100637,"['Dorell Wright', 'David Lee', 'Andris Biedrins', 'Klay Thompson', 'Nate Robinson']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']",0
21100570,"['Andre Iguodala', 'Elton Brand', 'Tony Battie', 'Evan Turner', 'Jrue Holiday']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']",1
21100565,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']","['Chandler Parsons', 'Luis Scola', 'Samuel Dalembert', 'Kevin Martin', 'Kyle Lowry']",1
21100546,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']","['Carmelo Anthony', ""Amar'e Stoudemire"", 'Tyson Chandler', 'Landry Fields', 'Jeremy Lin']",1
21100529,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Mickael Pietrus', 'Rajon Rondo']","['DeShawn Stevenson', 'Kris Humphries', 'Brook Lopez', 'MarShon Brooks', 'Deron Williams']",1
21100514,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']","['Carlos Delfino', 'Ersan Ilyasova', 'Drew Gooden', 'Shaun Livingston', 'Brandon Jennings']",1
21100503,"['Omri Casspi', 'Antawn Jamison', 'Semih Erden', 'Anthony Parker', 'Kyrie Irving']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']",0
21100490,"['Kevin Durant', 'Serge Ibaka', 'Kendrick Perkins', 'Daequan Cook', 'Russell Westbrook']","['Paul Pierce', 'Mickael Pietrus', 'Kevin Garnett', 'Ray Allen', 'Avery Bradley']",1
21100474,"['Shawn Marion', 'Dirk Nowitzki', 'Brendan Haywood', 'Vince Carter', 'Jason Kidd']","['Paul Pierce', 'Chris Wilcox', ""Jermaine O'Neal"", 'Ray Allen', 'Avery Bradley']",1
21100462,"['Tayshaun Prince', 'Jason Maxiell', 'Greg Monroe', 'Rodney Stuckey', 'Brandon Knight']","['Paul Pierce', 'Chris Wilcox', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']",1
21100443,"['Luol Deng', 'Carlos Boozer', 'Joakim Noah', 'Ronnie Brewer', 'C.J. Watson']","['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']",1
21100431,"['Paul Pierce', 'Chris Wilcox', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']","['Tayshaun Prince', 'Jason Maxiell', 'Greg Monroe', 'Rodney Stuckey', 'Brandon Knight']",0
21100409,"['Paul Pierce', 'Chris Wilcox', 'Kevin Garnett', 'Ray Allen', 'Rajon Rondo']","['Luol Deng', 'Carlos Boozer', 'Joakim Noah', 'Ronnie Brewer', 'C.J. Watson']",1
21100388,"['James Johnson', 'Amir Johnson', 'Aaron Gray', 'DeMar DeRozan', 'Jose Calderon']","['Paul Pierce', 'Kevin Garnett', 'Brandon Bass', 'Ray Allen', 'Rajon Rondo']",1
21100368,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']","['Tyrus Thomas', 'Boris Diaw', 'Bismack Biyombo', 'Reggie Williams', 'Kemba Walker']",1
21100355,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']","['Rudy Gay', 'Marreese Speights', 'Marc Gasol', 'Sam Young', 'Mike Conley']",1
21100337,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']","['Carmelo Anthony', ""Amar'e Stoudemire"", 'Tyson Chandler', 'Landry Fields', 'Iman Shumpert']",1
21100317,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Avery Bradley']","['James Johnson', 'Ed Davis', 'Aaron Gray', 'DeMar DeRozan', 'Jose Calderon']",1
21100309,"['Omri Casspi', 'Antawn Jamison', 'Anderson Varejao', 'Mychel Thompson', 'Kyrie Irving']","['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Avery Bradley']",0
21100292,"['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Ray Allen', 'Avery Bradley']","['Omri Casspi', 'Antawn Jamison', 'Anderson Varejao', 'Anthony Parker', 'Kyrie Irving']",0
21100270,"['Hedo Turkoglu', 'Ryan Anderson', 'Dwight Howard', 'Jason Richardson', 'Jameer Nelson']","['Paul Pierce', 'Brandon Bass', 'Kevin Garnett', 'Mickael Pietrus', 'Avery Bradley']",0
21100243,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Sasha Pavlovic', 'Avery Bradley']","['Hedo Turkoglu', 'Ryan Anderson', 'Dwight Howard', 'Jason Richardson', 'Jameer Nelson']",1
21100237,"['Chris Singleton', 'Andray Blatche', 'JaVale McGee', 'Nick Young', 'John Wall']","['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Avery Bradley']",0
21100219,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Avery Bradley']","['Grant Hill', 'Markieff Morris', 'Marcin Gortat', 'Ronnie Price', 'Steve Nash']",0
21100205,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']","['James Johnson', 'Ed Davis', 'Amir Johnson', 'DeMar DeRozan', 'Jose Calderon']",1
21100192,"['Paul Pierce', 'Kevin Garnett', ""Jermaine O'Neal"", 'Ray Allen', 'Rajon Rondo']","['Kevin Durant', 'Serge Ibaka', 'Kendrick Perkins', 'Thabo Sefolosha', 'Russell Westbrook']",0
21100162,"['Paul Pierce', 'Kevin Garnett', 'Brandon Bass', 'Ray Allen', 'Rajon Rondo']","['Luol Deng', 'Carlos Boozer', 'Joakim Noah', 'Ronnie Brewer', 'Derrick Rose']",0
